season,bowler,phase,runs_conceded,balls_bowled,wickets,dot_balls,boundaries,fours,sixes,economy_rate,balls_per_wicket,bowling_avg,dot_ball_pct,boundary_pct,six_pct,performance_index
2018,K Gowtham,Powerplay,178,153,8,71,26,23,3,6.98,19.12,22.25,0.46,0.17,0.02,0.8223276918363355
2018,K Khejroliya,Death,25,12,0,2,3,1,2,12.5,,,0.17,0.25,0.17,-2.211930203073101
2018,K Khejroliya,Middle,53,40,2,15,5,3,2,7.95,20.0,26.5,0.38,0.12,0.05,0.38055900166420653
2018,K Khejroliya,Powerplay,32,18,0,6,5,3,2,10.67,,,0.33,0.28,0.11,-1.1141267550921794
2018,KK Ahmed,Powerplay,25,12,0,6,4,1,3,12.5,,,0.5,0.33,0.25,-1.7589881575834545
2018,KM Asif,Middle,39,12,0,1,6,2,4,19.5,,,0.08,0.5,0.33,-5.4154896342475265
2018,KM Asif,Powerplay,36,26,3,17,7,5,2,8.31,8.67,12.0,0.65,0.27,0.08,0.6028956627196848
2018,Karn Sharma,Middle,68,42,2,13,7,3,4,9.71,21.0,34.0,0.31,0.17,0.1,-0.6015276578531287
2018,Krunal Pandya,Death,16,19,4,10,2,2,0,5.05,4.75,4.0,0.53,0.11,0.0,1.7024272603432684
2018,Krunal Pandya,Middle,151,142,6,49,11,8,3,6.38,23.67,25.17,0.35,0.08,0.02,0.8376012438903045
2018,Krunal Pandya,Powerplay,121,85,2,31,16,11,5,8.54,42.5,60.5,0.36,0.19,0.06,-0.07665523089027688
2018,Kuldeep Yadav,Middle,329,244,17,76,35,16,19,8.09,14.35,19.35,0.31,0.14,0.08,-0.11884205948518047
2018,Kuldeep Yadav,Powerplay,69,55,0,20,6,3,3,7.53,,,0.36,0.11,0.05,0.4146754030182168
2018,L Ngidi,Death,55,46,4,18,5,2,3,7.17,11.5,13.75,0.39,0.11,0.07,0.47128203099874133
2018,L Ngidi,Middle,19,26,2,14,1,1,0,4.38,13.0,9.5,0.54,0.04,0.0,2.083459943885673
2018,L Ngidi,Powerplay,88,91,5,54,13,10,3,5.8,18.2,17.6,0.59,0.14,0.03,1.5222475429636477
2018,LE Plunkett,Death,59,43,2,14,7,5,2,8.23,21.5,29.5,0.33,0.16,0.05,0.025025524518727416
2018,LE Plunkett,Middle,48,43,1,14,4,3,1,6.7,43.0,48.0,0.33,0.09,0.02,0.6802183784666689
2018,LE Plunkett,Powerplay,84,50,1,13,10,4,6,10.08,50.0,84.0,0.26,0.2,0.12,-1.0483041004393165
2018,M Markande,Middle,302,202,11,66,38,22,16,8.97,18.36,27.45,0.33,0.19,0.08,-0.36369736720677964
2018,M Markande,Powerplay,72,60,4,21,9,8,1,7.2,15.0,18.0,0.35,0.15,0.02,0.46627492793544023
2018,M Prasidh Krishna,Death,111,78,9,35,15,10,5,8.54,8.67,12.33,0.45,0.19,0.06,0.23869276044013746
2018,M Prasidh Krishna,Middle,45,31,1,9,7,7,0,8.71,31.0,45.0,0.29,0.23,0.0,-0.15576836700135244
2018,M Prasidh Krishna,Powerplay,105,68,0,25,16,11,5,9.26,,,0.37,0.24,0.07,-0.3841815286288404
2018,MA Wood,Death,36,13,0,2,6,4,2,16.62,,,0.15,0.46,0.15,-3.5670236968854416
2018,MA Wood,Middle,14,12,0,5,2,2,0,7.0,,,0.42,0.17,0.0,0.7881022738816662
2018,MG Johnson,Death,68,45,2,21,8,3,5,9.07,22.5,34.0,0.47,0.18,0.11,-0.02074127497838067
2018,MG Johnson,Middle,64,42,0,14,10,7,3,9.14,,,0.33,0.24,0.07,-0.504070352949687
2018,MG Johnson,Powerplay,86,46,0,18,15,11,4,11.22,,,0.39,0.33,0.09,-1.053789459537789
2018,MJ McClenaghan,Death,83,39,3,11,10,3,7,12.77,13.0,27.67,0.28,0.26,0.18,-1.9600197572846716
2018,MJ McClenaghan,Middle,66,55,2,21,8,6,2,7.2,27.5,33.0,0.38,0.15,0.04,0.46208404043795187
2018,MJ McClenaghan,Powerplay,191,156,9,80,27,21,6,7.35,17.33,21.22,0.51,0.17,0.04,0.8257278003932029
2018,MK Lomror,Middle,27,18,0,2,3,3,0,9.0,,,0.11,0.17,0.0,-0.6358603378009451
2018,MM Ali,Middle,80,62,3,20,9,5,4,7.74,20.67,26.67,0.32,0.15,0.06,0.0513488883930286
2018,MM Ali,Powerplay,18,19,0,9,1,0,1,5.68,,,0.47,0.05,0.05,1.3121121907359263
2018,Maxwell,Middle,53,49,1,15,5,5,0,6.49,49.0,53.0,0.31,0.1,0.0,0.72164985099329
2018,Maxwell,Powerplay,50,37,2,16,6,2,4,8.11,18.5,25.0,0.43,0.16,0.11,0.06775736622231206
2018,Mohammad Nabi,Powerplay,35,24,1,11,6,4,2,8.75,24.0,35.0,0.46,0.25,0.08,-0.07062046404480844
2018,Mohammed Shami,Death,33,18,1,5,4,1,3,11.0,18.0,33.0,0.28,0.22,0.17,-1.4733920050682776
2018,Mohammed Shami,Middle,56,31,1,9,8,5,3,10.84,31.0,56.0,0.29,0.26,0.1,-1.1618113173936593
2018,Mohammed Shami,Powerplay,26,12,0,5,5,3,2,13.0,,,0.42,0.42,0.17,-1.9858806208272317
2018,Mohammed Siraj,Death,169,98,7,31,20,10,10,10.35,14.0,24.14,0.32,0.2,0.1,-0.774363358219924
2018,Mohammed Siraj,Middle,120,102,2,48,14,7,7,7.06,51.0,60.0,0.47,0.14,0.07,0.6703784811347961
2018,Mohammed Siraj,Powerplay,83,64,2,29,10,6,4,7.78,32.0,41.5,0.45,0.16,0.06,0.4668329650029827
2018,Mohit Sharma,Death,137,71,2,18,17,9,8,11.58,35.5,68.5,0.25,0.24,0.11,-1.4150654971429535
2018,Mohit Sharma,Middle,56,30,1,5,8,6,2,11.2,30.0,56.0,0.17,0.27,0.07,-1.5123757924372057
2018,Mohit Sharma,Powerplay,135,85,4,33,22,18,4,9.53,21.25,33.75,0.39,0.26,0.05,-0.31692204529580664
2018,Mujeeb Ur Rahman,Death,53,30,2,10,7,2,5,10.6,15.0,26.5,0.33,0.23,0.17,-1.2639091796122313
2018,Mujeeb Ur Rahman,Middle,155,135,8,48,14,10,4,6.89,16.88,19.38,0.36,0.1,0.03,0.6653300576231767
2018,Mujeeb Ur Rahman,Powerplay,52,64,3,31,4,4,0,4.88,21.33,17.33,0.48,0.06,0.0,1.7222603598730928
2018,Murugan Ashwin,Middle,54,45,3,23,7,5,2,7.2,15.0,18.0,0.51,0.16,0.04,0.8843233965454629
2018,Mustafizur Rahman,Death,81,53,4,25,11,4,7,9.17,13.25,20.25,0.47,0.21,0.13,-0.24672625243916216
2018,Mustafizur Rahman,Middle,95,66,2,16,12,10,2,8.64,33.0,47.5,0.24,0.18,0.03,-0.31678379312686145
2018,Mustafizur Rahman,Powerplay,56,48,1,19,8,7,1,7.0,48.0,56.0,0.4,0.17,0.02,0.6087180578672807
2018,N Rana,Middle,31,19,3,6,5,4,1,9.79,6.33,10.33,0.32,0.26,0.05,-0.6061020219535825
2018,N Rana,Powerplay,13,18,1,11,2,2,0,4.33,18.0,13.0,0.61,0.11,0.0,2.10433161692633
2018,Narine,Death,115,73,3,23,13,5,8,9.45,24.33,38.33,0.32,0.18,0.11,-0.6104964157558627
2018,Narine,Middle,187,162,11,53,16,11,5,6.93,14.73,17.0,0.33,0.1,0.03,0.5534587810154817
2018,Narine,Powerplay,148,118,2,57,23,17,6,7.53,59.0,74.0,0.48,0.19,0.05,0.5690330071674033
2018,P Negi,Middle,41,18,0,6,6,1,5,13.67,,,0.33,0.33,0.28,-2.716197726755887
2018,PJ Sangwan,Powerplay,20,12,0,5,4,4,0,10.0,,,0.42,0.33,0.0,-0.25075645701784166
2018,PP Chawla,Death,59,31,5,9,8,5,3,11.42,6.2,11.8,0.29,0.26,0.1,-1.2597628701082362
2018,PP Chawla,Middle,143,114,4,39,16,12,4,7.53,28.5,35.75,0.34,0.14,0.04,0.29946161980600944
2018,PP Chawla,Powerplay,193,139,5,60,31,25,6,8.33,27.8,38.6,0.43,0.22,0.04,0.21359763689391822
2018,R Vinay Kumar,Death,35,13,2,4,5,1,4,16.15,6.5,17.5,0.31,0.38,0.31,-3.5353792041047245
2018,R Vinay Kumar,Powerplay,30,12,0,5,6,4,2,15.0,,,0.42,0.5,0.17,-2.589750979996449
2018,RA Jadeja,Middle,214,172,7,60,21,13,8,7.47,24.57,30.57,0.35,0.12,0.05,0.3565063585247526
2018,RA Jadeja,Powerplay,90,72,4,25,9,5,4,7.5,18.0,22.5,0.35,0.12,0.06,0.2967864565977712
2018,Rahul Tewatia,Death,12,12,3,6,1,1,0,6.0,4.0,4.0,0.5,0.08,0.0,1.5366632692754134
2018,Rahul Tewatia,Middle,111,79,3,26,12,3,9,8.43,26.33,37.0,0.33,0.15,0.11,-0.3034082287555171
2018,Rahul Tewatia,Powerplay,22,18,0,4,2,1,1,7.33,,,0.22,0.11,0.06,-0.09674296164512212
2018,Rashid Khan,Death,104,80,4,36,15,10,5,7.8,20.0,26.0,0.45,0.19,0.06,0.3636654311449421
2018,Rashid Khan,Middle,300,277,16,108,32,21,11,6.5,17.31,18.75,0.39,0.12,0.04,0.7151299914578414
2018,Rashid Khan,Powerplay,62,54,1,26,7,4,3,6.89,54.0,62.0,0.48,0.13,0.06,0.8220438250430269
2018,Russell,Death,79,42,3,12,10,3,7,11.29,14.0,26.33,0.29,0.24,0.17,-1.553855711795028
2018,Russell,Middle,116,90,6,30,13,10,3,7.73,15.0,19.33,0.33,0.14,0.03,0.28529999891865815
2018,Russell,Powerplay,134,96,4,44,20,17,3,8.38,24.0,33.5,0.46,0.21,0.03,0.39818627497234327
2018,S Gopal,Middle,178,146,10,54,18,8,10,7.32,14.6,17.8,0.37,0.12,0.07,0.3426091034397231
2018,S Gopal,Powerplay,35,30,0,10,3,2,1,7.0,,,0.33,0.1,0.03,0.5416370418947569
2018,S Kaul,Death,196,147,7,37,21,18,3,8.0,21.0,28.0,0.25,0.14,0.02,0.014045978986926841
2018,S Kaul,Middle,170,134,8,53,21,15,6,7.61,16.75,21.25,0.4,0.16,0.04,0.4296564589583305
2018,S Kaul,Powerplay,192,121,6,47,33,28,5,9.52,20.17,32.0,0.39,0.27,0.04,-0.29384308115402447
2018,S Lamichhane,Middle,52,43,3,15,5,2,3,7.26,14.33,17.33,0.35,0.12,0.07,0.2826646912793003
2018,S Lamichhane,Powerplay,34,30,2,16,4,3,1,6.8,15.0,17.0,0.53,0.13,0.03,1.1763968593408671
2018,S Nadeem,Middle,36,18,1,3,4,1,3,12.0,18.0,36.0,0.17,0.22,0.17,-2.027699315244376
2018,S Nadeem,Powerplay,78,44,0,15,13,10,3,10.64,,,0.34,0.3,0.07,-0.9219344566232199
2018,SR Watson,Death,25,14,1,5,3,1,2,10.71,14.0,25.0,0.36,0.21,0.14,-0.9468832781360937
2018,SR Watson,Middle,117,88,4,27,12,7,5,7.98,22.0,29.25,0.31,0.14,0.06,0.009041843740728073
2018,SR Watson,Powerplay,110,74,1,33,17,12,5,8.92,74.0,110.0,0.45,0.23,0.07,-0.013189029236150602
2018,Sandeep Sharma,Middle,153,111,6,38,17,9,8,8.27,18.5,25.5,0.34,0.15,0.07,-0.022734675846656165
2018,Sandeep Sharma,Powerplay,178,156,4,83,27,21,6,6.85,39.0,44.5,0.53,0.17,0.04,0.9802461255194247
2018,Shakib Al Hasan,Death,17,12,0,3,1,0,1,8.5,,,0.25,0.08,0.08,-0.1987358803368917
2018,Shakib Al Hasan,Middle,304,218,9,56,30,14,16,8.37,24.22,33.78,0.26,0.14,0.07,-0.28666890218116264
2018,Shakib Al Hasan,Powerplay,137,115,5,42,17,14,3,7.15,23.0,27.4,0.37,0.15,0.03,0.490142916410332
2018,Shankar,Middle,58,34,1,11,8,5,3,10.24,34.0,58.0,0.32,0.24,0.09,-0.8341860894435112
2018,Shivam Mavi,Death,77,36,1,13,9,1,8,12.83,36.0,77.0,0.36,0.25,0.22,-1.8751938220828053
2018,Shivam Mavi,Middle,66,49,2,20,9,5,4,8.08,24.5,33.0,0.41,0.18,0.08,0.10018022527731972
2018,Shivam Mavi,Powerplay,101,74,2,31,15,12,3,8.19,37.0,50.5,0.42,0.2,0.04,0.26872904550482957
2018,Stoinis,Middle,73,42,2,10,10,6,4,10.43,21.0,36.5,0.24,0.24,0.1,-1.2012364349877551
2018,Stoinis,Powerplay,28,18,1,5,4,4,0,9.33,18.0,28.0,0.28,0.22,0.0,-0.26225056688044435
2018,TA Boult,Death,174,111,9,31,20,13,7,9.41,12.33,19.33,0.28,0.18,0.06,-0.4706285875527564
2018,TA Boult,Middle,53,26,1,5,7,5,2,12.23,26.0,53.0,0.19,0.27,0.08,-1.6709003503963538
2018,TA Boult,Powerplay,197,151,5,75,30,22,8,7.83,30.2,39.4,0.5,0.2,0.05,0.5551824443060643
2018,TG Southee,Death,115,70,3,19,14,9,5,9.86,23.33,38.33,0.27,0.2,0.07,-0.702844185980307
2018,TG Southee,Middle,14,12,0,4,2,2,0,7.0,,,0.33,0.17,0.0,0.4727542825512519
2018,TG Southee,Powerplay,134,101,2,44,19,15,4,7.96,50.5,67.0,0.44,0.19,0.04,0.41091253205896144
2018,TK Curran,Death,35,20,4,6,4,1,3,10.5,5.0,8.75,0.3,0.2,0.15,-1.1430401992615886
2018,TK Curran,Middle,54,31,1,7,6,2,4,10.45,31.0,54.0,0.23,0.19,0.13,-1.23729657716925
2018,TK Curran,Powerplay,23,12,1,3,4,3,1,11.5,12.0,23.0,0.25,0.33,0.08,-1.536964293564186
2018,Thakur,Death,199,104,8,40,26,9,17,11.48,13.0,24.88,0.38,0.25,0.16,-1.249205153810617
2018,Thakur,Middle,117,91,5,36,14,9,5,7.71,18.2,23.4,0.4,0.15,0.05,0.39137811594704497
2018,Thakur,Powerplay,117,100,3,52,17,15,2,7.02,33.33,39.0,0.52,0.17,0.02,1.0258044065590548
2018,UT Yadav,Death,67,28,0,7,9,4,5,14.36,,,0.25,0.32,0.18,-2.5332379026412255
2018,UT Yadav,Middle,138,105,6,38,17,11,6,7.89,17.5,23.0,0.36,0.16,0.06,0.13290795505428668
2018,UT Yadav,Powerplay,219,198,14,114,33,25,8,6.64,14.14,15.64,0.58,0.17,0.04,1.1909046713984959
2018,Washington Sundar,Middle,117,84,4,19,11,4,7,8.36,21.0,29.25,0.23,0.13,0.08,-0.41148622368430443
2018,Washington Sundar,Powerplay,77,38,0,12,11,5,6,12.16,,,0.32,0.29,0.16,-1.7073300916350451
2018,YS Chahal,Death,37,20,1,7,4,0,4,11.1,20.0,37.0,0.35,0.2,0.2,-1.3424432747271138
2018,YS Chahal,Middle,227,176,4,70,23,13,10,7.74,44.0,56.75,0.4,0.13,0.06,0.398184810092905
2018,YS Chahal,Powerplay,110,117,7,64,14,12,2,5.64,16.71,15.71,0.55,0.12,0.02,1.530294036517014
2018,Yusuf Pathan,Middle,14,12,1,2,1,1,0,7.0,12.0,14.0,0.17,0.08,0.0,0.21150531362496858
2019,A Mishra,Middle,178,169,7,56,14,11,3,6.32,24.14,25.43,0.33,0.08,0.02,0.7776568317298812
2019,A Mishra,Powerplay,48,43,3,17,4,1,3,6.7,14.33,16.0,0.4,0.09,0.07,0.6522218268712577
2019,AJ Tye,Death,76,39,2,5,10,7,3,11.69,19.5,38.0,0.13,0.26,0.08,-1.756672773363189
2019,AJ Tye,Middle,99,68,0,21,12,9,3,8.74,,,0.31,0.18,0.04,-0.14305477425091168
2019,AJ Tye,Powerplay,58,30,1,9,10,7,3,11.6,30.0,58.0,0.3,0.33,0.1,-1.4879660483988084
2019,AS Joseph,Middle,33,14,2,7,6,4,2,14.14,7.0,16.5,0.5,0.43,0.14,-1.7673997320055526
2019,AS Joseph,Powerplay,51,37,2,19,8,5,3,8.27,18.5,25.5,0.51,0.22,0.08,0.2854261125520348
2019,AS Rajpoot,Death,29,19,3,5,3,2,1,9.16,6.33,9.67,0.26,0.16,0.05,-0.3773053837231289
2019,AS Rajpoot,Middle,41,26,0,8,5,4,1,9.46,,,0.31,0.19,0.04,-0.2979131032433586
2019,AS Rajpoot,Powerplay,87,57,0,26,13,11,2,9.16,,,0.46,0.23,0.04,0.1452782863933272
2019,AS Roy,Middle,11,15,1,7,0,0,0,4.4,15.0,11.0,0.47,0.0,0.0,1.9678648363589217
2019,Arshdeep Singh,Death,24,13,2,6,3,1,2,11.08,6.5,12.0,0.46,0.23,0.15,-0.7801629948313571
2019,Arshdeep Singh,Powerplay,80,46,1,19,11,9,2,10.43,46.0,80.0,0.41,0.24,0.04,-0.2776584642074259
2019,Ashwin,Death,15,18,0,6,0,0,0,5.0,,,0.33,0.0,0.0,1.375994324048255
2019,Ashwin,Middle,280,237,13,75,23,11,12,7.09,18.23,21.54,0.32,0.1,0.05,0.3820921127142477
2019,Ashwin,Powerplay,105,87,2,31,12,9,3,7.24,43.5,52.5,0.36,0.14,0.03,0.47316816987386945
2019,Avesh Khan,Middle,18,13,0,5,3,3,0,8.31,,,0.38,0.23,0.0,0.22713241930463188
2019,Axar Patel,Death,20,18,1,9,3,2,1,6.67,18.0,20.0,0.5,0.17,0.06,0.7962220015406661
2019,Axar Patel,Middle,249,204,9,62,24,12,12,7.32,22.67,27.67,0.3,0.12,0.06,0.15199188581988096
2019,Axar Patel,Powerplay,99,85,0,40,13,9,4,6.99,,,0.47,0.15,0.05,0.7582438068267265
2019,BA Stokes,Death,64,34,3,9,7,4,3,11.29,11.33,21.33,0.26,0.21,0.09,-1.1219542763653967
2019,BA Stokes,Middle,96,56,2,22,13,10,3,10.29,28.0,48.0,0.39,0.23,0.05,-0.3454824616401275
2019,BA Stokes,Powerplay,40,19,1,7,8,7,1,12.63,19.0,40.0,0.37,0.42,0.05,-1.4427463063459656
2019,BCJ Cutting,Middle,27,12,1,2,5,4,1,13.5,12.0,27.0,0.17,0.42,0.08,-2.4544072763968585
2019,Basil Thampi,Middle,47,36,0,9,5,4,1,7.83,,,0.25,0.14,0.03,-0.011897525452268954
2019,Bhuvneshwar Kumar,Death,185,108,7,40,25,15,10,10.28,15.43,26.43,0.37,0.23,0.09,-0.6324847423877507
2019,Bhuvneshwar Kumar,Middle,85,61,2,21,10,8,2,8.36,30.5,42.5,0.34,0.16,0.03,0.14741641646267317
2019,Bhuvneshwar Kumar,Powerplay,167,173,3,108,26,22,4,5.79,57.67,55.67,0.62,0.15,0.02,1.6504425042155682
2019,Bumrah,Death,213,166,13,69,24,17,7,7.7,12.77,16.38,0.42,0.14,0.04,0.5510610075684272
2019,Bumrah,Middle,68,78,4,41,6,3,3,5.23,19.5,17.0,0.53,0.08,0.04,1.5532046274982707
2019,Bumrah,Powerplay,113,110,0,55,16,16,0,6.16,,,0.5,0.15,0.0,1.27679906503024
2019,C de Grandhomme,Middle,55,31,0,3,6,3,3,10.65,,,0.1,0.19,0.1,-1.5626153018895268
2019,CH Morris,Death,101,76,8,24,12,9,3,7.97,9.5,12.62,0.32,0.16,0.04,0.08854961785328239
2019,CH Morris,Middle,76,50,2,17,12,10,2,9.12,25.0,38.0,0.34,0.24,0.04,-0.30169372058608845
2019,CH Morris,Powerplay,98,56,2,24,17,13,4,10.5,28.0,49.0,0.43,0.3,0.07,-0.582942987051356
2019,CR Brathwaite,Middle,24,15,0,5,3,3,0,9.6,,,0.33,0.2,0.0,-0.06612877889921688
2019,CV Varun,Powerplay,34,12,0,3,6,3,3,17.0,,,0.25,0.5,0.25,-3.960399810262256
2019,DJ Bravo,Death,141,89,7,30,17,11,6,9.51,12.71,20.14,0.34,0.19,0.07,-0.3652015324166065
2019,DJ Bravo,Middle,187,166,4,52,18,18,0,6.76,41.5,46.75,0.31,0.11,0.0,0.6427884163483601
2019,DS Kulkarni,Death,68,26,2,5,9,3,6,15.69,13.0,34.0,0.19,0.35,0.23,-3.341140045783602
2019,DS Kulkarni,Middle,72,44,1,10,8,6,2,9.82,44.0,72.0,0.23,0.18,0.05,-0.6604100886157993
2019,DS Kulkarni,Powerplay,196,149,3,70,32,27,5,7.89,49.67,65.33,0.47,0.21,0.03,0.5159771145207963
2019,DW Steyn,Death,31,12,0,2,4,1,3,15.5,,,0.17,0.33,0.25,-3.4219100881117503
2019,DW Steyn,Powerplay,43,36,4,18,6,6,0,7.17,9.0,10.75,0.5,0.17,0.0,1.0397016616440835
2019,Deepak Chahar,Death,79,59,7,21,9,8,1,8.03,8.43,11.29,0.36,0.15,0.02,0.36114154406451104
2019,Deepak Chahar,Middle,20,12,0,3,3,2,1,10.0,,,0.25,0.25,0.08,-1.0175349281144321
2019,Deepak Chahar,Powerplay,387,329,15,177,60,50,10,7.06,21.93,25.8,0.54,0.18,0.03,1.0012097181280224
2019,Ferguson,Death,65,31,0,5,8,4,4,12.58,,,0.16,0.26,0.13,-2.0751289565927618
2019,Ferguson,Middle,24,13,0,3,3,3,0,11.08,,,0.23,0.23,0.0,-0.7662506714518819
2019,Ferguson,Powerplay,58,37,1,18,10,7,3,9.41,37.0,58.0,0.49,0.27,0.08,-0.1434931747172029
2019,GC Viljoen,Death,78,32,1,9,14,10,4,14.62,32.0,78.0,0.28,0.44,0.12,-2.543270144879376
2019,GC Viljoen,Middle,96,77,4,33,9,8,1,7.48,19.25,24.0,0.43,0.12,0.01,0.8537406334926516
2019,GC Viljoen,Powerplay,55,37,2,13,8,7,1,8.92,18.5,27.5,0.35,0.22,0.03,-0.1116986190182703
2019,HF Gurney,Death,108,50,3,12,18,14,4,12.96,16.67,36.0,0.24,0.36,0.08,-1.9183605550376588
2019,HF Gurney,Middle,65,49,2,13,7,5,2,7.96,24.5,32.5,0.27,0.14,0.04,-0.01842829471638403
2019,HF Gurney,Powerplay,66,70,2,32,5,4,1,5.66,35.0,33.0,0.46,0.07,0.01,1.4325383379237382
2019,Harbhajan Singh,Middle,117,111,7,50,11,5,6,6.32,15.86,16.71,0.45,0.1,0.05,0.9676338971861521
2019,Harbhajan Singh,Powerplay,198,158,9,72,25,16,9,7.52,17.56,22.0,0.46,0.16,0.06,0.5457809474404831
2019,Hardik Pandya,Death,102,45,3,13,15,5,10,13.6,15.0,34.0,0.29,0.33,0.22,-2.5166099966257995
2019,Hardik Pandya,Middle,207,157,6,62,23,15,8,7.91,26.17,34.5,0.39,0.15,0.05,0.3225630527558806
2019,Hardik Pandya,Powerplay,68,55,3,28,11,8,3,7.42,18.33,22.67,0.51,0.2,0.05,0.6594627248594026
2019,Harpreet Brar,Powerplay,38,24,0,6,5,3,2,9.5,,,0.25,0.21,0.08,-0.8000407422492865
2019,Harshal Patel,Middle,37,26,0,10,4,3,1,8.54,,,0.38,0.15,0.04,0.23578217726979164
2019,I Sharma,Death,62,40,3,15,6,5,1,9.3,13.33,20.67,0.38,0.15,0.02,0.21673875142383459
2019,I Sharma,Middle,61,40,2,17,9,7,2,9.15,20.0,30.5,0.42,0.22,0.05,-0.014577700813193576
2019,I Sharma,Powerplay,241,205,8,99,37,33,4,7.05,25.62,30.12,0.48,0.18,0.02,0.8473199860859484
2019,Imran Tahir,Death,64,44,2,9,6,3,3,8.73,22.0,32.0,0.2,0.14,0.07,-0.5576984118794525
2019,Imran Tahir,Middle,325,308,22,131,32,19,13,6.33,14.0,14.77,0.43,0.1,0.04,0.9505211882088178
2019,Imran Tahir,Powerplay,51,36,2,11,7,5,2,8.5,18.0,25.5,0.31,0.19,0.06,-0.2450932799096168
2019,Ish Sodhi,Middle,33,25,2,7,2,0,2,7.92,12.5,16.5,0.28,0.08,0.08,0.0043316694878229416
2019,Ish Sodhi,Powerplay,28,18,2,9,4,1,3,9.33,9.0,14.0,0.5,0.22,0.17,-0.42050844057092557
2019,J Suchith,Powerplay,14,18,1,8,1,1,0,4.67,18.0,14.0,0.44,0.06,0.0,1.6175709144217494
2019,J Yadav,Middle,28,24,0,8,2,0,2,7.0,,,0.33,0.08,0.08,0.33489642644853146
2019,J Yadav,Powerplay,22,19,1,10,3,2,1,6.95,19.0,22.0,0.53,0.16,0.05,0.9419677825081397
2019,JC Archer,Death,166,106,7,36,19,11,8,9.4,15.14,23.71,0.34,0.18,0.08,-0.3680146580657175
2019,JC Archer,Middle,58,62,1,26,4,0,4,5.61,62.0,58.0,0.42,0.06,0.06,1.0608238609995206
2019,JC Archer,Powerplay,82,96,3,64,12,10,2,5.12,32.0,27.33,0.67,0.12,0.02,2.038576658425807
2019,JD Unadkat,Death,155,77,6,23,21,11,10,12.08,12.83,25.83,0.3,0.27,0.13,-1.5334099410624087
2019,JD Unadkat,Middle,190,110,2,25,24,14,10,10.36,55.0,95.0,0.23,0.22,0.09,-1.1032733231937548
2019,JD Unadkat,Powerplay,50,43,1,20,5,3,2,6.98,43.0,50.0,0.47,0.12,0.05,0.8597225208103784
2019,JP Behrendorff,Middle,45,37,2,16,5,3,2,7.3,18.5,22.5,0.43,0.14,0.05,0.5989990259435631
2019,JP Behrendorff,Powerplay,123,80,3,41,22,16,6,9.22,26.67,41.0,0.51,0.28,0.08,-0.07459156373346867
2019,K Gowtham,Middle,78,62,1,25,9,6,3,7.55,62.0,78.0,0.4,0.15,0.05,0.4183992339372731
2019,K Gowtham,Powerplay,93,60,0,15,12,9,3,9.3,,,0.25,0.2,0.05,-0.5690407198136408
2019,K Khejroliya,Middle,17,13,0,7,2,0,2,7.85,,,0.54,0.15,0.15,0.3117415345147725
2019,KK Ahmed,Death,56,53,6,26,6,5,1,6.34,8.83,9.33,0.49,0.11,0.02,1.2351079491259103
2019,KK Ahmed,Middle,44,39,4,16,4,3,1,6.77,9.75,11.0,0.41,0.1,0.03,0.8607892246327448
2019,KK Ahmed,Powerplay,150,106,6,49,23,16,7,8.49,17.67,25.0,0.46,0.22,0.07,0.12773218910238748
2019,KMA Paul,Death,69,41,3,16,10,8,2,10.1,13.67,23.0,0.39,0.24,0.05,-0.34665818206315274
2019,KMA Paul,Middle,137,125,6,49,12,9,3,6.58,20.83,22.83,0.39,0.1,0.02,0.8774529131431955
2019,KMA Paul,Powerplay,33,14,0,2,4,1,3,14.14,,,0.14,0.29,0.21,-2.9456796209440137
2019,Karn Sharma,Middle,20,12,0,3,2,0,2,10.0,,,0.25,0.17,0.17,-1.2433095245573869
2019,Krunal Pandya,Death,23,12,2,4,3,0,3,11.5,6.0,11.5,0.33,0.25,0.25,-1.9196571028106129
2019,Krunal Pandya,Middle,208,172,4,52,18,11,7,7.26,43.0,52.0,0.3,0.1,0.04,0.3379582857466852
2019,Krunal Pandya,Powerplay,84,73,4,37,14,12,2,6.9,18.25,21.0,0.51,0.19,0.03,0.8898515409716916
2019,Kuldeep Yadav,Death,14,12,1,3,1,1,0,7.0,12.0,14.0,0.25,0.08,0.0,0.4918146392520036
2019,Kuldeep Yadav,Middle,197,130,1,40,25,15,10,9.09,130.0,197.0,0.31,0.19,0.08,-0.4540405371062097
2019,Kuldeep Yadav,Powerplay,34,36,0,9,1,1,0,5.67,,,0.25,0.03,0.0,0.8827441727278776
2019,M Markande,Middle,37,25,0,9,6,5,1,8.88,,,0.36,0.24,0.04,-0.1910847121939886
2019,M Markande,Powerplay,22,12,1,3,3,1,2,11.0,12.0,22.0,0.25,0.25,0.17,-1.6782978962876778
2019,M Prasidh Krishna,Death,103,49,0,18,16,11,5,12.61,,,0.37,0.33,0.1,-1.4132661957884676
2019,M Prasidh Krishna,Middle,77,55,1,18,10,10,0,8.4,55.0,77.0,0.33,0.18,0.0,0.20305620210033573
2019,M Prasidh Krishna,Powerplay,171,125,3,62,28,23,5,8.21,41.67,57.0,0.5,0.22,0.04,0.4791341353102445
2019,MJ McClenaghan,Death,27,22,1,9,3,3,0,7.36,22.0,27.0,0.41,0.14,0.0,0.792055986809536
2019,MJ McClenaghan,Middle,32,31,0,16,3,2,1,6.19,,,0.52,0.1,0.03,1.3441661000844942
