season,striker,phase,runs,balls_faced,lost_wicket,dot_balls,boundaries,fours,sixes,strike_rate,balls_per_dismissal,batting_avg,dot_ball_pct,boundary_pct,six_pct,dismissal_rate,performance_index
2018,JP Duminy,Powerplay,13,23,0,17,2,2,0,56.52,,,0.74,0.09,0.0,0.0,-1.466079522661781
2018,K Gowtham,Death,89,40,4,12,13,6,7,222.5,10.0,22.25,0.3,0.32,17.5,0.1,1.3888454351406274
2018,K Gowtham,Middle,9,13,4,7,1,1,0,69.23,3.25,2.25,0.54,0.08,0.0,0.31,-1.4335814457542102
2018,KA Pollard,Death,23,23,1,11,2,1,1,100.0,23.0,23.0,0.48,0.09,4.35,0.04,-0.7942904780143751
2018,KA Pollard,Middle,94,64,6,26,14,8,6,146.88,10.67,15.67,0.41,0.22,9.38,0.09,0.4788168912913573
2018,KA Pollard,Powerplay,16,17,0,10,1,1,0,94.12,,,0.59,0.06,0.0,0.0,-1.3953451351275195
2018,KD Karthik,Death,173,98,5,31,27,18,9,176.53,19.6,34.6,0.32,0.28,9.18,0.05,1.5658016958865584
2018,KD Karthik,Middle,253,200,3,65,28,22,6,126.5,66.67,84.33,0.32,0.14,3.0,0.02,1.2644906000731237
2018,KD Karthik,Powerplay,29,21,0,7,4,3,1,138.1,,,0.33,0.19,4.76,0.0,-0.6211281439046098
2018,KK Nair,Death,58,29,4,10,9,5,4,200.0,7.25,14.5,0.34,0.31,13.79,0.14,0.721022953648983
2018,KK Nair,Middle,196,153,7,45,20,12,8,128.1,21.86,28.0,0.29,0.13,5.23,0.05,0.5579004412003863
2018,KK Nair,Powerplay,47,43,2,19,7,6,1,109.3,21.5,23.5,0.44,0.16,2.33,0.05,-0.5116555830374246
2018,KL Rahul,Death,91,36,1,4,15,11,4,252.78,36.0,91.0,0.11,0.42,11.11,0.03,2.209795411166516
2018,KL Rahul,Middle,139,115,5,34,12,7,5,120.87,23.0,27.8,0.3,0.1,4.35,0.04,-0.027605408722537566
2018,KL Rahul,Powerplay,369,247,5,109,60,39,21,149.39,49.4,73.8,0.44,0.24,8.5,0.02,3.689153143125129
2018,KM Jadhav,Middle,13,16,0,8,1,0,1,81.25,,,0.5,0.06,6.25,0.0,-1.1931037980539325
2018,KS Williamson,Death,27,28,4,9,2,2,0,96.43,7.0,6.75,0.32,0.07,0.0,0.14,-1.253265055679188
2018,KS Williamson,Middle,488,301,8,69,59,34,25,162.13,37.62,61.0,0.23,0.2,8.31,0.03,3.7785567854477327
2018,KS Williamson,Powerplay,220,193,3,83,31,28,3,113.99,64.33,73.33,0.43,0.16,1.55,0.02,0.9317813902713542
2018,Klaasen,Death,28,23,2,6,2,1,1,121.74,11.5,14.0,0.26,0.09,4.35,0.09,-0.8083263273866351
2018,Klaasen,Middle,22,18,0,7,3,3,0,122.22,,,0.39,0.17,0.0,0.0,-0.9776189651088104
2018,Kohli,Death,67,34,1,6,7,1,6,197.06,34.0,67.0,0.18,0.21,17.65,0.03,1.337042084538464
2018,Kohli,Middle,189,145,5,39,20,14,6,130.34,29.0,37.8,0.27,0.14,4.14,0.03,0.5217002079881216
2018,Kohli,Powerplay,274,206,6,80,43,37,6,133.01,34.33,45.67,0.39,0.21,2.91,0.03,1.4031320141342956
2018,Krunal Pandya,Death,101,59,5,18,15,9,6,171.19,11.8,20.2,0.31,0.25,10.17,0.08,0.7562088809095187
2018,Krunal Pandya,Middle,120,96,4,42,17,13,4,125.0,24.0,30.0,0.44,0.18,4.17,0.04,0.250627114585948
2018,Kuldeep Yadav,Death,10,16,1,10,1,1,0,62.5,16.0,10.0,0.62,0.06,0.0,0.06,-1.4123492880531583
2018,M Markande,Death,18,17,1,7,2,2,0,105.88,17.0,18.0,0.41,0.12,0.0,0.06,-0.9677156774983489
2018,M Vohra,Powerplay,47,42,1,20,5,2,3,111.9,42.0,47.0,0.48,0.12,7.14,0.02,-0.0654120598870932
2018,MA Agarwal,Middle,62,49,5,14,6,3,3,126.53,9.8,12.4,0.29,0.12,6.12,0.1,-0.4214022418747329
2018,MA Agarwal,Powerplay,45,36,4,15,7,6,1,125.0,9.0,11.25,0.42,0.19,2.78,0.11,-0.513553223034419
2018,MK Lomror,Death,14,15,1,6,1,1,0,93.33,15.0,14.0,0.4,0.07,0.0,0.07,-1.2076586859743907
2018,MK Pandey,Death,91,73,5,24,9,6,3,124.66,14.6,18.2,0.33,0.12,4.11,0.07,-0.33164591223100587
2018,MK Pandey,Middle,160,139,4,42,14,12,2,115.11,34.75,40.0,0.3,0.1,1.44,0.03,-0.16407957732122455
2018,MK Pandey,Powerplay,33,45,2,27,4,4,0,73.33,22.5,16.5,0.6,0.09,0.0,0.04,-1.1355755416836457
2018,MK Tiwary,Middle,34,31,3,14,4,3,1,109.68,10.33,11.33,0.45,0.13,3.23,0.1,-0.7820499966811255
2018,MK Tiwary,Powerplay,9,13,0,5,0,0,0,69.23,,,0.38,0.0,0.0,0.0,-1.6623550426260563
2018,MM Ali,Middle,72,35,3,7,10,4,6,205.71,11.67,24.0,0.2,0.29,17.14,0.09,1.0981719184555927
2018,MS Dhoni,Death,252,129,4,35,35,14,21,195.35,32.25,63.0,0.27,0.27,16.28,0.03,3.3332410631955813
2018,MS Dhoni,Middle,193,174,3,63,18,9,9,110.92,58.0,64.33,0.36,0.1,5.17,0.02,0.8762682518534954
2018,MS Dhoni,Powerplay,10,18,0,12,1,1,0,55.56,,,0.67,0.06,0.0,0.0,-1.5637485996892513
2018,Mandeep Singh,Death,140,76,7,17,18,10,8,184.21,10.86,20.0,0.22,0.24,10.53,0.09,1.0400831757282603
2018,Mandeep Singh,Middle,105,111,3,44,8,5,3,94.59,37.0,35.0,0.4,0.07,2.7,0.03,-0.4370951561381839
2018,Maxwell,Death,31,18,1,6,4,2,2,172.22,18.0,31.0,0.33,0.22,11.11,0.06,0.22944151987284492
2018,Maxwell,Middle,70,48,5,16,8,3,5,145.83,9.6,14.0,0.33,0.17,10.42,0.1,0.12688396366874097
2018,Maxwell,Powerplay,46,39,3,20,8,7,1,117.95,13.0,15.33,0.51,0.21,2.56,0.08,-0.42944696466870275
2018,Miller,Middle,46,43,1,12,2,1,1,106.98,43.0,46.0,0.28,0.05,2.33,0.02,-0.6302756537246056
2018,Miller,Powerplay,14,12,0,6,2,1,1,116.67,,,0.5,0.17,8.33,0.0,-0.7117806717469767
2018,Mohammed Siraj,Death,20,16,2,4,2,1,1,125.0,8.0,10.0,0.25,0.12,6.25,0.12,-0.7226362465132903
2018,N Rana,Death,47,30,4,9,7,5,2,156.67,7.5,11.75,0.3,0.23,6.67,0.13,-0.09268327748103229
2018,N Rana,Middle,147,116,8,39,17,10,7,126.72,14.5,18.38,0.34,0.15,6.03,0.07,0.33851360097968647
2018,N Rana,Powerplay,107,87,2,43,16,11,5,122.99,43.5,53.5,0.49,0.18,5.75,0.02,0.6208881866237174
2018,Narine,Middle,49,31,4,14,9,7,2,158.06,7.75,12.25,0.45,0.29,6.45,0.13,0.10001961911204553
2018,Narine,Powerplay,302,159,10,67,53,32,21,189.94,15.9,30.2,0.42,0.33,13.21,0.06,3.4687551537333965
2018,PA Patel,Middle,26,23,2,6,3,3,0,113.04,11.5,13.0,0.26,0.13,0.0,0.09,-0.9467351093756156
2018,PA Patel,Powerplay,127,86,3,35,21,17,4,147.67,28.67,42.33,0.41,0.24,4.65,0.03,0.7570911367225002
2018,PP Chawla,Death,7,14,3,7,0,0,0,50.0,4.67,2.33,0.5,0.0,0.0,0.21,-1.7181243970446107
2018,PP Chawla,Middle,18,19,1,10,2,1,1,94.74,19.0,18.0,0.53,0.11,5.26,0.05,-0.8082171794968518
2018,PP Shaw,Middle,50,30,2,5,6,4,2,166.67,15.0,25.0,0.17,0.2,6.67,0.07,0.017957851490731126
2018,PP Shaw,Powerplay,148,109,6,47,23,19,4,135.78,18.17,24.67,0.43,0.21,3.67,0.06,0.4553800196241167
2018,Q de Kock,Middle,57,42,4,17,7,4,3,135.71,10.5,14.25,0.4,0.17,7.14,0.1,-0.19265420992375354
2018,Q de Kock,Powerplay,144,122,3,55,21,16,5,118.03,40.67,48.0,0.45,0.17,4.1,0.02,0.6064299274192595
2018,RA Jadeja,Death,51,38,2,11,5,2,3,134.21,19.0,25.5,0.29,0.13,7.89,0.05,-0.18497763128675268
2018,RA Jadeja,Middle,37,41,3,18,2,1,1,90.24,13.67,12.33,0.44,0.05,2.44,0.07,-1.1079075153432456
2018,RR Pant,Death,112,48,4,20,21,12,9,233.33,12.0,28.0,0.42,0.44,18.75,0.08,2.185155685966665
2018,RR Pant,Middle,346,225,9,69,47,27,20,153.78,25.0,38.44,0.31,0.21,8.89,0.04,2.7768933331339123
2018,RR Pant,Powerplay,137,91,0,31,22,19,3,150.55,,,0.34,0.24,3.3,0.0,0.16928168103872648
2018,RV Uthappa,Middle,154,110,8,45,23,14,9,140.0,13.75,19.25,0.41,0.21,8.18,0.07,0.9255587560470179
2018,RV Uthappa,Powerplay,163,138,7,68,22,11,11,118.12,19.71,23.29,0.49,0.16,7.97,0.05,0.8908160078256397
2018,Rahane,Death,17,12,0,2,1,0,1,141.67,,,0.17,0.08,8.33,0.0,-0.8257366028196133
2018,Rahane,Middle,79,77,4,18,5,5,0,102.6,19.25,19.75,0.23,0.06,0.0,0.05,-1.0045758316467621
2018,Rahane,Powerplay,229,192,8,77,33,29,4,119.27,24.0,28.62,0.4,0.17,2.08,0.04,0.5850438676268566
2018,Rahul Tewatia,Death,32,23,1,9,5,4,1,139.13,23.0,32.0,0.39,0.22,4.35,0.04,-0.14754562721208367
2018,Rahul Tewatia,Middle,18,24,3,11,1,1,0,75.0,8.0,6.0,0.46,0.04,0.0,0.12,-1.4494147272483038
2018,Rashid Khan,Death,53,23,4,10,9,3,6,230.43,5.75,13.25,0.43,0.39,26.09,0.17,1.5227685601511367
2018,Rinku Singh,Middle,26,32,4,18,4,4,0,81.25,8.0,6.5,0.56,0.12,0.0,0.12,-1.1572455224227103
2018,Rohit Sharma,Death,96,49,3,14,14,8,6,195.92,16.33,32.0,0.29,0.29,12.24,0.06,1.1248788149289
2018,Rohit Sharma,Middle,142,117,6,40,17,13,4,121.37,19.5,23.67,0.34,0.15,3.42,0.05,0.07155931776286366
2018,Rohit Sharma,Powerplay,48,57,4,34,6,4,2,84.21,14.25,12.0,0.6,0.11,3.51,0.07,-0.7856505802629753
2018,Russell,Death,149,72,7,30,25,9,16,206.94,10.29,21.29,0.42,0.35,22.22,0.1,2.550657790417883
2018,Russell,Middle,156,98,4,39,21,6,15,159.18,24.5,39.0,0.4,0.21,15.31,0.04,1.861825320066926
2018,S Gopal,Death,37,35,2,13,4,4,0,105.71,17.5,18.5,0.37,0.11,0.0,0.06,-0.9267232765807034
2018,S Gopal,Middle,13,12,0,4,1,1,0,108.33,,,0.33,0.08,0.0,0.0,-1.2900649248381804
2018,SK Raina,Death,74,36,0,4,10,6,4,205.56,,,0.11,0.28,11.11,0.0,0.45587846008081984
2018,SK Raina,Middle,202,179,9,56,21,15,6,112.85,19.89,22.44,0.31,0.12,3.35,0.05,0.22185367701873107
2018,SK Raina,Powerplay,169,139,3,64,27,25,2,121.58,46.33,56.33,0.46,0.19,1.44,0.02,0.6288000815251721
2018,SN Khan,Death,37,25,2,10,6,5,1,148.0,12.5,18.5,0.4,0.24,4.0,0.08,-0.21055543713499933
2018,SN Khan,Middle,14,18,3,10,2,2,0,77.78,6.0,4.67,0.56,0.11,0.0,0.17,-1.2734606635950012
2018,SP Goswami,Powerplay,47,36,2,13,7,6,1,130.56,18.0,23.5,0.36,0.19,2.78,0.06,-0.34093550795573235
2018,SR Watson,Death,31,17,1,3,5,5,0,182.35,17.0,31.0,0.18,0.29,0.0,0.06,-0.02301793026306376
2018,SR Watson,Middle,221,116,3,23,31,17,14,190.52,38.67,73.67,0.2,0.27,12.07,0.03,2.663406443991105
2018,SR Watson,Powerplay,303,235,9,116,43,22,21,128.94,26.11,33.67,0.49,0.18,8.94,0.04,2.5100237459713153
2018,SS Iyer,Death,83,38,2,10,12,4,8,218.42,19.0,41.5,0.26,0.32,21.05,0.05,1.7556889031586604
2018,SS Iyer,Middle,176,137,6,45,20,11,9,128.47,22.83,29.33,0.33,0.15,6.57,0.04,0.7350102214510364
2018,SS Iyer,Powerplay,102,107,3,49,12,11,1,95.33,35.67,34.0,0.46,0.11,0.93,0.03,-0.45091606613147944
2018,STR Binny,Death,20,14,2,6,2,0,2,142.86,7.0,10.0,0.43,0.14,14.29,0.14,-0.2910966720097305
2018,STR Binny,Middle,24,25,2,10,2,2,0,96.0,12.5,12.0,0.4,0.08,0.0,0.08,-1.169960284140386
2018,SW Billings,Death,49,26,3,4,6,3,3,188.46,8.67,16.33,0.15,0.23,11.54,0.12,0.2914268493119247
2018,SW Billings,Middle,41,36,2,16,4,2,2,113.89,18.0,20.5,0.44,0.11,5.56,0.06,-0.550988605683763
2018,SW Billings,Powerplay,18,16,3,9,3,3,0,112.5,5.33,6.0,0.56,0.19,0.0,0.19,-0.904194368392724
2018,Samson,Death,68,27,3,9,11,3,8,251.85,9.0,22.67,0.33,0.41,29.63,0.11,2.08815183043328
2018,Samson,Middle,217,176,8,51,20,13,7,123.3,22.0,27.12,0.29,0.11,3.98,0.05,0.3695005292088896
2018,Samson,Powerplay,116,95,1,38,14,12,2,122.11,95.0,116.0,0.4,0.15,2.11,0.01,0.9142438735594955
2018,Shakib Al Hasan,Death,52,36,3,15,8,6,2,144.44,12.0,17.33,0.42,0.22,5.56,0.08,-0.10365741064512243
2018,Shakib Al Hasan,Middle,150,135,5,48,17,15,2,111.11,27.0,30.0,0.36,0.13,1.48,0.04,-0.15071272714393033
2018,Shakib Al Hasan,Powerplay,37,32,1,16,6,5,1,115.62,32.0,37.0,0.5,0.19,3.12,0.03,-0.2615043067162768
2018,Shankar,Death,105,62,0,13,11,3,8,169.35,,,0.21,0.18,12.9,0.0,0.4715020417589436
2018,Shankar,Middle,87,83,2,29,8,6,2,104.82,41.5,43.5,0.35,0.1,2.41,0.02,-0.31040138053755223
2018,Shivam Mavi,Death,13,12,2,4,1,1,0,108.33,6.0,6.5,0.33,0.08,0.0,0.17,-1.2113563066273643
2018,Shubman Gill,Death,46,31,3,9,7,6,1,148.39,10.33,15.33,0.29,0.23,3.23,0.1,-0.26251561469192225
2018,Shubman Gill,Middle,117,82,1,20,13,9,4,142.68,82.0,117.0,0.24,0.16,4.88,0.01,1.2440977492079899
2018,Shubman Gill,Powerplay,26,19,1,8,5,5,0,136.84,19.0,26.0,0.42,0.26,0.0,0.05,-0.3471503964072846
2018,Sikhar Dhawan,Middle,186,135,6,47,26,20,6,137.78,22.5,31.0,0.35,0.19,4.44,0.04,0.760468934301726
2018,Sikhar Dhawan,Powerplay,296,234,8,93,45,37,8,126.5,29.25,37.0,0.4,0.19,3.42,0.03,1.4532402979555168
2018,Stoinis,Death,64,45,2,13,7,5,2,142.22,22.5,32.0,0.29,0.16,4.44,0.04,-0.12647612471348754
2018,Stoinis,Middle,33,30,1,12,3,1,2,110.0,30.0,33.0,0.4,0.1,6.67,0.03,-0.4347051956533866
2018,Suryakumar Yadav,Middle,187,145,9,48,24,21,3,128.97,16.11,20.78,0.33,0.17,2.07,0.06,0.1970360911938093
2018,Suryakumar Yadav,Powerplay,317,239,4,112,52,39,13,132.64,59.75,79.25,0.47,0.22,5.44,0.02,2.702235282299074
2018,TG Southee,Death,44,31,2,13,6,5,1,141.94,15.5,22.0,0.42,0.19,3.23,0.06,-0.3250044402901264
2018,TG Southee,Middle,8,15,0,8,0,0,0,53.33,,,0.53,0.0,0.0,0.0,-1.7317952678991768
2018,TK Curran,Middle,17,15,0,7,3,3,0,113.33,,,0.47,0.2,0.0,0.0,-0.9516132411449024
2018,Tripathi,Death,24,17,1,3,2,1,1,141.18,17.0,24.0,0.18,0.12,5.88,0.06,-0.4931686661720507
2018,Tripathi,Middle,90,74,3,24,9,7,2,121.62,24.67,30.0,0.32,0.12,2.7,0.04,-0.3202327007341828
2018,Tripathi,Powerplay,88,62,4,26,13,9,4,141.94,15.5,22.0,0.42,0.21,6.45,0.06,0.24405603601873457
2018,WP Saha,Death,24,17,1,5,2,1,1,141.18,17.0,24.0,0.29,0.12,5.88,0.06,-0.4931686661720507
2018,WP Saha,Powerplay,83,83,6,41,13,13,0,100.0,13.83,13.83,0.49,0.16,0.0,0.07,-0.6423497171208351
2018,Washington Sundar,Death,52,22,3,5,8,4,4,236.36,7.33,17.33,0.23,0.36,18.18,0.14,1.1207054232797289
2018,Washington Sundar,Middle,13,18,1,11,1,1,0,72.22,18.0,13.0,0.61,0.06,0.0,0.06,-1.3335719825726389
2018,Yusuf Pathan,Death,133,86,7,32,18,10,8,154.65,12.29,19.0,0.37,0.21,9.3,0.08,0.7984028111521281
2018,Yusuf Pathan,Middle,107,107,1,47,12,9,3,100.0,107.0,107.0,0.44,0.11,2.8,0.01,0.6623019528987338
2018,Yusuf Pathan,Powerplay,20,18,1,8,3,3,0,111.11,18.0,20.0,0.44,0.17,0.0,0.06,-0.7839594128790951
2018,Yuvraj Singh,Middle,50,49,3,22,5,3,2,102.04,16.33,16.67,0.45,0.1,4.08,0.06,-0.684970768543974
2018,Yuvraj Singh,Powerplay,14,21,1,16,3,3,0,66.67,21.0,14.0,0.76,0.14,0.0,0.05,-1.1155278757603977
2019,A Mishra,Death,13,17,2,9,1,1,0,76.47,8.5,6.5,0.53,0.06,0.0,0.12,-1.3937195342796331
2019,AB de Villiers,Death,110,46,2,12,16,4,12,239.13,23.0,55.0,0.26,0.35,26.09,0.04,2.644419859264274
2019,AB de Villiers,Middle,227,152,3,39,27,15,12,149.34,50.67,75.67,0.26,0.18,7.89,0.02,1.922901108577855
2019,AB de Villiers,Powerplay,95,92,4,47,12,10,2,103.26,23.0,23.75,0.51,0.13,2.17,0.04,-0.383909623913257
2019,AD Nath,Middle,39,40,3,16,4,3,1,97.5,13.33,13.0,0.4,0.1,2.5,0.08,-0.9010065926572408
2019,AT Rayudu,Death,61,55,3,17,6,5,1,110.91,18.33,20.33,0.31,0.11,1.82,0.05,-0.6944856233806505
2019,AT Rayudu,Middle,169,170,5,63,15,11,4,99.41,34.0,33.8,0.37,0.09,2.35,0.03,-0.1196415008849629
2019,AT Rayudu,Powerplay,52,82,4,53,6,4,2,63.41,20.5,13.0,0.65,0.07,2.44,0.05,-0.981829213358635
2019,Ashwin,Death,34,20,4,7,5,2,3,170.0,5.0,8.5,0.35,0.25,15.0,0.2,0.2308309017977563
2019,Axar Patel,Death,81,53,4,14,11,8,3,152.83,13.25,20.25,0.26,0.21,5.66,0.08,0.11290414181402558
2019,Axar Patel,Middle,29,37,3,17,2,2,0,78.38,12.33,9.67,0.46,0.05,0.0,0.08,-1.3399574023645153
2019,BA Stokes,Death,59,42,3,14,7,4,3,140.48,14.0,19.67,0.33,0.17,7.14,0.07,-0.10619126377218313
2019,BA Stokes,Middle,59,56,3,20,4,3,1,105.36,18.67,19.67,0.36,0.07,1.79,0.05,-0.8713176561465761
2019,Bairstow,Middle,217,129,3,34,28,15,13,168.22,43.0,72.33,0.26,0.22,10.08,0.02,2.2207978067903134
2019,Bairstow,Powerplay,221,160,4,68,37,33,4,138.12,40.0,55.25,0.42,0.23,2.5,0.02,1.2462450649646202
2019,Bhuvneshwar Kumar,Death,12,18,3,9,1,1,0,66.67,6.0,4.0,0.5,0.06,0.0,0.17,-1.4667917154482615
2019,Buttler,Middle,134,76,3,25,21,13,8,176.32,25.33,44.67,0.33,0.28,10.53,0.04,1.4767321129903883
2019,Buttler,Powerplay,177,137,4,73,31,25,6,129.2,34.25,44.25,0.53,0.23,4.38,0.03,1.1113714823250076
2019,C Munro,Middle,34,31,4,16,5,3,2,109.68,7.75,8.5,0.52,0.16,6.45,0.13,-0.5521958534164781
2019,C Munro,Powerplay,50,41,0,20,8,6,2,121.95,,,0.49,0.2,4.88,0.0,-0.47465306195224516
2019,C de Grandhomme,Death,11,21,2,11,0,0,0,52.38,10.5,5.5,0.52,0.0,0.0,0.1,-1.669344612151965
2019,C de Grandhomme,Middle,35,28,1,15,6,4,2,125.0,28.0,35.0,0.54,0.21,7.14,0.04,-0.00770787978174393
2019,CA Ingram,Death,43,28,3,11,7,5,2,153.57,9.33,14.33,0.39,0.25,7.14,0.11,-0.01814041677626703
2019,CA Ingram,Middle,122,110,6,48,16,13,3,110.91,18.33,20.33,0.44,0.15,2.73,0.05,-0.14054485771805883
2019,CA Ingram,Powerplay,9,12,0,6,1,1,0,75.0,,,0.5,0.08,0.0,0.0,-1.4356273593257973
2019,CA Lynn,Middle,112,78,5,24,13,5,8,143.59,15.6,22.4,0.31,0.17,10.26,0.06,0.5894213755034973
2019,CA Lynn,Powerplay,268,195,6,97,46,32,14,137.44,32.5,44.67,0.5,0.24,7.18,0.03,2.3035763675610967
2019,CH Gayle,Death,31,16,0,4,5,3,2,193.75,,,0.25,0.31,12.5,0.0,0.2115078033241136
2019,CH Gayle,Middle,156,110,5,41,21,10,11,141.82,22.0,31.2,0.37,0.19,10.0,0.05,1.1851140550764607
2019,CH Gayle,Powerplay,303,212,7,115,53,32,21,142.92,30.29,43.29,0.54,0.25,9.91,0.03,3.153401956844207
2019,CH Morris,Death,13,20,5,12,1,0,1,65.0,4.0,2.6,0.6,0.05,5.0,0.25,-1.2904216195118214
2019,CH Morris,Middle,19,18,1,9,2,1,1,105.56,18.0,19.0,0.5,0.11,5.56,0.06,-0.7401605618568644
2019,DA Warner,Death,52,29,2,6,6,4,2,179.31,14.5,26.0,0.21,0.21,6.9,0.07,0.11354490367986445
2019,DA Warner,Middle,277,194,8,39,23,13,10,142.78,24.25,34.62,0.2,0.12,5.15,0.04,0.9188577895019949
2019,DA Warner,Powerplay,363,273,2,110,49,40,9,132.97,136.5,181.5,0.4,0.18,3.3,0.01,3.3980816699712597
2019,DJ Bravo,Death,33,24,4,9,4,2,2,137.5,6.0,8.25,0.38,0.17,8.33,0.17,-0.3862814707464259
2019,DJ Bravo,Middle,47,44,1,18,5,4,1,106.82,44.0,47.0,0.41,0.11,2.27,0.02,-0.4050057954814646
2019,DJ Hooda,Death,27,18,4,8,4,3,1,150.0,4.5,6.75,0.44,0.22,5.56,0.22,-0.39940802305009054
2019,DJ Hooda,Middle,36,49,2,22,2,2,0,73.47,24.5,18.0,0.45,0.04,0.0,0.04,-1.2821431410819748
2019,E Lewis,Middle,18,15,1,5,2,1,1,120.0,15.0,18.0,0.33,0.13,6.67,0.07,-0.6138196496852296
2019,E Lewis,Powerplay,29,32,1,19,4,3,1,90.62,32.0,29.0,0.59,0.12,3.12,0.03,-0.6761224849116629
2019,F du Plessis,Middle,156,118,4,32,16,9,7,132.2,29.5,39.0,0.27,0.14,5.93,0.03,0.5589809231005984
2019,F du Plessis,Powerplay,216,197,6,95,31,25,6,109.64,32.83,36.0,0.48,0.16,3.05,0.03,0.7362345872509308
2019,Gurkeerat Singh,Death,26,17,2,7,4,2,2,152.94,8.5,13.0,0.41,0.24,11.76,0.12,-0.010666301029593012
2019,Gurkeerat Singh,Middle,57,43,0,10,7,7,0,132.56,,,0.23,0.16,0.0,0.0,-0.8394899439030908
2019,Hardik Pandya,Death,265,129,6,38,40,19,21,205.43,21.5,44.17,0.29,0.31,16.28,0.05,3.3789189695871835
2019,Hardik Pandya,Middle,119,84,2,31,15,8,7,141.67,42.0,59.5,0.37,0.18,8.33,0.02,0.9759168068863242
2019,Harpreet Brar,Death,20,14,0,5,3,2,1,142.86,,,0.36,0.21,7.14,0.0,-0.5167974543063601
2019,Hetmyer,Middle,47,39,2,16,5,1,4,120.51,19.5,23.5,0.41,0.13,10.26,0.05,-0.1230126451067116
2019,Hetmyer,Powerplay,35,32,1,16,5,3,2,109.38,32.0,35.0,0.5,0.16,6.25,0.03,-0.2384126029363299
2019,Ishan Kishan,Middle,78,79,4,36,9,6,3,98.73,19.75,19.5,0.46,0.11,3.8,0.05,-0.4597419847872176
2019,Ishan Kishan,Powerplay,18,22,0,13,2,1,1,81.82,,,0.59,0.09,4.55,0.0,-1.1464000493109272
2019,J Suchith,Middle,6,15,1,9,0,0,0,40.0,15.0,6.0,0.6,0.0,0.0,0.07,-1.7173573979570163
2019,JC Archer,Death,60,35,2,7,7,3,4,171.43,17.5,30.0,0.2,0.2,11.43,0.06,0.4205465753141967
2019,K Gowtham,Middle,15,13,1,6,2,1,1,115.38,13.0,15.0,0.46,0.15,7.69,0.08,-0.5975456903555446
2019,KA Pollard,Death,147,73,5,27,22,8,14,201.37,14.6,29.4,0.37,0.3,19.18,0.07,2.1877798553900036
2019,KA Pollard,Middle,118,94,4,31,13,6,7,125.53,23.5,29.5,0.33,0.14,7.45,0.04,0.37292533137926415
2019,KD Karthik,Death,97,40,2,6,15,7,8,242.5,20.0,48.5,0.15,0.38,20.0,0.05,2.1307885435312035
2019,KD Karthik,Middle,94,81,6,34,12,8,4,116.05,13.5,15.67,0.42,0.15,4.94,0.07,-0.14772758224018911
2019,KD Karthik,Powerplay,12,21,0,16,2,2,0,57.14,,,0.76,0.1,0.0,0.0,-1.4417614213470604
2019,KL Rahul,Death,93,55,3,14,12,7,5,169.09,18.33,31.0,0.25,0.22,9.09,0.05,0.6184138205713846
2019,KL Rahul,Middle,238,169,2,35,22,15,7,140.83,84.5,119.0,0.21,0.13,4.14,0.01,1.6637839334413516
2019,KL Rahul,Powerplay,262,223,6,113,40,27,13,117.49,37.17,43.67,0.51,0.18,5.83,0.03,1.7863472729007472
2019,KM Jadhav,Death,19,27,3,13,1,0,1,70.37,9.0,6.33,0.48,0.04,3.7,0.11,-1.2810838979184769
2019,KM Jadhav,Middle,96,96,3,42,12,11,1,100.0,32.0,32.0,0.44,0.12,1.04,0.03,-0.4299408504490011
2019,KM Jadhav,Powerplay,47,49,3,32,9,8,1,95.92,16.33,15.67,0.65,0.18,2.04,0.06,-0.5727958886985247
2019,KMA Paul,Death,18,20,4,11,2,1,1,90.0,5.0,4.5,0.55,0.1,5.0,0.2,-1.0215345426451834
2019,KS Williamson,Death,48,22,1,2,7,4,3,218.18,22.0,48.0,0.09,0.32,13.64,0.05,1.0887077312469657
2019,KS Williamson,Middle,88,85,3,31,8,6,2,103.53,28.33,29.33,0.36,0.09,2.35,0.04,-0.5109690286527796
2019,KS Williamson,Powerplay,17,20,2,11,2,2,0,85.0,10.0,8.5,0.55,0.1,0.0,0.1,-1.2171615166939282
2019,Kohli,Death,72,27,3,4,11,5,6,266.67,9.0,24.0,0.15,0.41,22.22,0.11,1.7995795833347574
2019,Kohli,Middle,138,114,3,22,11,9,2,121.05,38.0,46.0,0.19,0.1,1.75,0.03,-0.142436619096721
2019,Kohli,Powerplay,229,184,7,70,33,31,2,124.46,26.29,32.71,0.38,0.18,1.09,0.04,0.49548247364275855
2019,Krunal Pandya,Death,56,40,5,15,9,8,1,140.0,8.0,11.2,0.38,0.22,2.5,0.12,-0.334640969872019
2019,Krunal Pandya,Middle,118,115,6,51,13,10,3,102.61,19.17,19.67,0.44,0.11,2.61,0.05,-0.36064033654870886
2019,Livingstone,Powerplay,52,33,1,15,8,4,4,157.58,33.0,52.0,0.45,0.24,12.12,0.03,0.761539171987928
2019,M Vijay,Middle,20,30,2,13,0,0,0,66.67,15.0,10.0,0.43,0.0,0.0,0.07,-1.5524451737632112
2019,M Vijay,Powerplay,44,31,0,14,7,6,1,141.94,,,0.45,0.23,3.23,0.0,-0.47631601147573793
2019,MA Agarwal,Middle,202,131,8,36,24,14,10,154.2,16.38,25.25,0.27,0.18,7.63,0.06,1.0854432117819106
2019,MA Agarwal,Powerplay,118,105,2,43,14,11,3,112.38,52.5,59.0,0.41,0.13,2.86,0.02,0.23738647867828194
